6
1,1,1,1,1,1
0,0,1,0,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,1,0,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,1,0,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,1,0,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,1,0,1,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
6
1,1,1,1,1,1
0,0,0,0,0,0
5
23,7,24,27,15
1,1,0,0,0
5
24,27,15,9,4
0,0,0,0,0
5
15,27,24,9,4
0,0,0,0,0
5
27,15,24,9,4
0,0,0,0,0
5
15,27,24,9,4
0,0,0,0,0
5
27,15,24,9,4
0,0,0,0,0
5
24,27,15,9,4
0,0,0,0,0
5
26,24,5,28,8
0,0,0,0,0
5
28,26,5,8,24
0,0,0,0,0
5
1,2,3,4,5
0,0,0,0,0
5
5,26,24,8,28
0,0,1,0,0
5
5,26,28,8,24
0,0,0,0,1
5
5,26,28,8,24
0,0,0,0,1
5
5,8,28,26,24
0,0,0,0,1
5
17,13,10,5,19
0,0,0,0,0
5
14,7,19,12,25
0,0,0,0,0
5
13,10,20,1,12
0,0,0,1,0
5
23,26,28,10,21
0,0,0,0,0
5
23,26,28,10,21
0,0,0,0,0
5
23,26,28,10,21
0,0,0,0,0
5
14,21,23,4,29
0,0,0,0,0
5
14,21,23,4,29
0,0,0,0,0
5
6,10,18,29,26
0,0,0,0,0
5
28,4,17,29,26
0,0,0,0,0
5
29,27,9,25,13
0,0,0,0,0
5
16,27,25,18,11
0,0,0,0,0
5
25,21,9,15,16
0,0,0,0,0
5
28,5,25,17,21
0,0,0,0,0
5
10,13,20,17,22
0,0,0,0,0
5
18,7,26,9,6
0,0,0,0,0
5
18,7,26,9,6
0,0,0,0,0
5
16,26,5,9,3
0,0,0,0,0
