n_hidden_units,step,epoch,batch_size,embedding_size,keep_prob,random_embedding,multi_granined,multi_granined_out,initial_learning_rate,final_learning_rate,AUC
200,,1,16,200,0.5,False,True,True,0.001,1e-05,0.698092392806
